"playerID","yearID","stint","teamID","lgID","G","AB","R","H","X2B","X3B","HR","RBI","SB","CS","BB","SO","IBB","HBP","SH","SF","GIDP"
"ordonma01",2010,1,"DET","AL",84,323,56,98,17,1,12,59,1,0,40,38,0,0,0,2,14
"ortizda01",2010,1,"BOS","AL",145,518,86,140,36,1,32,102,0,1,82,145,14,2,0,4,12
"overbly01",2010,1,"TOR","AL",154,534,75,130,37,2,20,67,1,0,67,131,7,3,0,3,9
"paganan01",2010,1,"NYN","NL",151,579,80,168,31,7,11,69,37,9,44,97,5,1,6,3,9
"parrage01",2010,1,"ARI","NL",133,364,31,95,19,6,3,30,1,0,23,76,10,2,3,1,8
"patteco01",2010,1,"BAL","AL",90,308,43,83,16,1,8,32,21,4,20,75,2,1,10,1,3
"pauliro01",2010,1,"FLO","NL",91,316,31,82,18,0,4,37,1,0,25,51,4,0,0,3,11
"pedrodu01",2010,1,"BOS","AL",75,302,53,87,24,1,12,41,9,1,37,38,1,4,2,6,7
"penabr01",2010,1,"KCA","AL",60,158,11,40,10,0,1,19,2,0,12,27,0,1,1,2,8
"penaca01",2010,1,"TBA","AL",144,484,64,95,18,0,28,84,5,1,87,158,4,7,0,4,2
"penara02",2010,1,"NYA","AL",85,154,18,35,1,1,0,18,7,1,6,27,0,1,4,2,4
"pencehu01",2010,1,"HOU","NL",156,614,93,173,29,3,25,91,18,9,41,105,2,0,0,3,11
"pennicl01",2010,1,"OAK","AL",156,508,64,127,26,8,6,46,29,5,50,96,0,3,12,3,7
"peraljh01",2010,1,"CLE","AL",91,334,37,82,23,2,7,43,1,0,32,69,1,1,0,6,7
"peraljh01",2010,2,"DET","AL",57,217,23,55,7,0,8,38,0,0,21,34,1,0,0,4,4
"phillbr01",2010,1,"CIN","NL",155,626,100,172,33,5,18,59,16,12,46,83,1,8,6,1,14
"piefe01",2010,1,"BAL","AL",82,288,39,79,15,5,5,31,5,2,13,52,0,1,3,3,10
"pierrju01",2010,1,"CHA","AL",160,651,96,179,18,3,1,47,68,18,45,47,0,21,15,2,8
"pierzaj01",2010,1,"CHA","AL",128,474,43,128,29,0,9,56,3,4,15,39,2,6,6,2,17
"podsesc01",2010,1,"KCA","AL",95,390,46,121,8,6,5,44,30,12,29,57,1,0,10,6,5
"polanpl01",2010,1,"PHI","NL",132,554,76,165,27,2,6,52,5,0,32,47,1,7,1,8,14
"posadjo01",2010,1,"NYA","AL",120,383,49,95,23,1,18,57,3,1,59,99,3,7,0,2,6
"poseybu01",2010,1,"SFN","NL",108,406,58,124,23,2,18,67,0,2,30,55,5,4,0,3,12
"pradoma01",2010,1,"ATL","NL",140,599,100,184,40,3,15,66,5,3,40,86,2,3,3,6,13
"pujolal01",2010,1,"SLN","NL",159,587,115,183,39,1,42,118,14,4,103,76,38,4,0,6,23
"puntoni01",2010,1,"MIN","AL",88,252,24,60,11,1,1,20,6,2,28,50,2,1,4,3,3
"quentca01",2010,1,"CHA","AL",131,453,73,110,25,2,26,87,2,2,50,83,3,20,0,4,16
"quinthu01",2010,1,"HOU","NL",88,265,13,62,10,0,4,20,0,0,8,59,2,2,1,0,5
"raburry01",2010,1,"DET","AL",113,371,54,104,25,1,15,62,2,2,27,92,0,8,1,3,8
"ramiral03",2010,1,"CHA","AL",156,585,83,165,29,2,18,70,13,8,27,82,2,2,7,5,12
"ramirar01",2010,1,"CHN","NL",124,465,61,112,21,1,25,83,0,0,34,90,3,3,0,5,10
"ramirha01",2010,1,"FLO","NL",142,543,92,163,28,2,21,76,32,10,64,93,12,7,0,5,14
"ramirma02",2010,1,"LAN","NL",66,196,32,61,15,0,8,40,1,1,32,38,4,1,0,3,4
"rasmuco01",2010,1,"SLN","NL",144,464,85,128,28,3,23,66,12,8,63,148,9,1,2,4,5
"renteed01",2010,1,"SFN","NL",72,243,26,67,11,2,3,22,3,0,21,43,3,0,2,1,8
"reyesjo01",2010,1,"NYN","NL",133,563,83,159,29,10,11,54,30,10,31,63,4,2,4,3,8
"reynoma01",2010,1,"ARI","NL",145,499,79,99,17,2,32,85,7,4,83,211,7,9,0,5,8
"rhymewi01",2010,1,"DET","AL",54,191,30,58,12,3,1,19,0,3,14,16,0,0,7,1,1
"riosal01",2010,1,"CHA","AL",147,567,89,161,29,3,21,88,34,14,38,93,4,7,0,5,21
"riverju01",2010,1,"LAA","AL",124,416,53,105,20,0,15,52,2,2,33,58,4,4,0,2,10
"roberbr01",2010,1,"BAL","AL",59,230,28,64,14,0,4,15,12,2,26,40,1,2,1,2,2
"rodrial01",2010,1,"NYA","AL",137,522,74,141,29,2,30,125,4,3,59,98,1,3,0,11,7
"rodriiv01",2010,1,"WAS","NL",111,398,32,106,18,1,4,49,2,3,16,66,2,1,2,4,25
"rodrise01",2010,1,"TBA","AL",118,343,53,86,19,2,9,40,13,3,21,97,1,8,5,1,10
"rolensc01",2010,1,"CIN","NL",133,471,66,134,34,3,20,83,1,2,50,82,3,8,0,8,12
"rolliji01",2010,1,"PHI","NL",88,350,48,85,16,3,8,41,17,1,40,32,2,1,0,3,4
"rosalad01",2010,1,"OAK","AL",80,255,31,69,8,2,7,31,2,2,19,65,0,1,2,2,1
"rossco01",2010,1,"FLO","NL",120,452,60,120,24,3,11,58,9,1,30,100,4,4,0,1,7
"rowanaa01",2010,1,"SFN","NL",105,331,42,76,12,2,11,34,5,3,16,74,3,8,1,1,11
"ruizca01",2010,1,"PHI","NL",121,371,43,112,28,1,8,53,0,1,55,54,13,6,0,1,8
"ryalru01",2010,1,"ARI","NL",104,207,19,54,7,1,3,11,0,3,8,67,0,6,1,0,3
"ryanbr01",2010,1,"SLN","NL",139,439,50,98,19,3,2,36,11,4,33,60,5,2,9,3,6
"sanchan02",2010,2,"HOU","NL",65,250,30,70,9,4,0,25,0,1,11,45,0,2,6,0,8
"sanchfr01",2010,1,"SFN","NL",111,431,55,126,22,1,7,47,3,1,32,68,1,3,8,5,9
"sanchga01",2010,1,"FLO","NL",151,572,72,156,37,3,19,85,5,0,57,101,2,5,3,6,14
"sandopa01",2010,1,"SFN","NL",152,563,61,151,34,3,13,63,3,2,47,81,12,1,0,5,26
"santaca01",2010,1,"CLE","AL",46,150,23,39,13,0,6,22,3,0,37,29,2,1,0,4,3
"santira01",2010,1,"DET","AL",112,320,38,84,9,1,3,22,2,2,30,56,0,7,8,2,6
"saundmi01",2010,1,"SEA","AL",100,289,29,61,11,2,10,33,6,3,35,84,0,0,2,1,1
"schiena01",2010,1,"SFN","NL",137,227,34,55,13,3,3,17,4,5,20,38,5,3,1,1,3
"schumsk01",2010,1,"SLN","NL",137,476,66,126,18,1,5,42,5,3,43,64,2,4,2,4,7
"scottlu01",2010,1,"BAL","AL",131,447,70,127,29,1,27,72,2,0,59,98,4,4,0,7,9
"scutama01",2010,1,"BOS","AL",150,632,92,174,38,0,11,56,5,4,53,71,1,3,4,3,13
"shoppke01",2010,1,"TBA","AL",63,158,17,31,8,0,5,17,0,0,20,71,0,6,2,1,2
"smithse01",2010,1,"COL","NL",133,358,55,88,19,5,17,52,2,1,35,67,1,2,0,3,5
"smoakju01",2010,1,"TEX","AL",70,235,29,49,10,0,8,34,1,0,38,57,4,0,0,2,6
"snidetr01",2010,1,"TOR","AL",82,298,36,76,20,0,14,32,6,3,21,79,2,0,0,0,3
"snydech02",2010,1,"ARI","NL",65,195,22,45,8,0,10,32,0,0,36,61,6,1,1,1,5
"soriaal01",2010,1,"CHN","NL",147,496,67,128,40,3,24,79,5,1,45,123,3,3,1,3,12
"sotoge01",2010,1,"CHN","NL",105,322,47,90,19,0,17,53,0,1,62,83,4,0,0,3,5
"spande01",2010,1,"MIN","AL",153,629,85,166,24,10,3,58,26,4,60,74,0,4,10,2,12
"spilbry01",2010,1,"COL","NL",134,341,41,95,20,2,10,39,4,5,39,83,0,5,2,1,7
"stantmi03",2010,1,"FLO","NL",100,359,45,93,21,1,22,59,5,2,34,123,6,2,0,1,7
"stewaia01",2010,1,"COL","NL",121,386,54,99,14,2,18,61,5,2,45,110,8,5,0,5,8
"stubbdr01",2010,1,"CIN","NL",150,514,91,131,19,6,22,77,30,6,55,168,2,5,3,6,6
"suzukic01",2010,1,"SEA","AL",162,680,74,214,30,3,6,43,42,9,45,86,13,3,3,1,3
"suzukku01",2010,1,"OAK","AL",131,495,55,120,18,2,13,71,3,2,33,49,3,12,0,4,22
"sweenry01",2010,1,"OAK","AL",82,303,41,89,20,2,1,36,1,1,24,41,2,0,1,3,14
"swishni01",2010,1,"NYA","AL",150,566,91,163,33,3,29,89,1,2,58,139,0,6,3,2,13
"tabatjo01",2010,1,"PIT","NL",102,405,61,121,21,4,4,35,19,7,28,57,0,2,5,1,7
"teahema01",2010,1,"CHA","AL",77,233,31,60,13,2,4,25,3,5,25,61,0,0,2,2,8
"teixema01",2010,1,"NYA","AL",158,601,113,154,36,0,33,108,0,1,93,122,6,13,0,5,15
"tejadmi01",2010,1,"BAL","AL",97,401,40,108,16,0,7,39,0,0,15,39,3,9,0,3,13
"tejadmi01",2010,2,"SDN","NL",59,235,31,63,10,0,8,32,2,0,15,28,0,2,1,0,3
"tejadru01",2010,1,"NYN","NL",78,216,28,46,12,0,1,15,2,2,22,38,3,8,6,3,2
"thamema01",2010,1,"NYA","AL",82,212,22,61,7,0,12,33,0,0,19,61,0,3,0,3,3
"theriry01",2010,1,"CHN","NL",96,388,45,110,10,2,1,21,16,6,19,46,3,2,2,1,8
"theriry01",2010,2,"LAN","NL",54,198,27,48,5,0,1,8,4,3,22,28,0,2,5,1,5
"tholejo01",2010,1,"NYN","NL",73,202,17,56,7,1,3,17,1,0,24,25,1,1,0,0,8
"thomeji01",2010,1,"MIN","AL",108,276,48,78,16,2,25,59,0,0,60,82,4,2,0,2,8
"torrean02",2010,1,"SFN","NL",139,507,84,136,43,8,16,63,26,7,56,128,2,2,5,0,10
"torreyo01",2010,1,"SDN","NL",95,325,31,88,14,0,7,37,7,5,33,67,2,3,1,1,12
"treanma01",2010,1,"TEX","AL",82,237,22,50,6,1,5,27,1,2,22,43,0,5,4,4,4
"tulowtr01",2010,1,"COL","NL",122,470,89,148,32,3,27,95,11,2,48,78,4,5,1,5,17
"ugglada01",2010,1,"FLO","NL",159,589,100,169,31,0,33,105,4,1,78,149,2,2,0,5,9
"uptonbj01",2010,1,"TBA","AL",154,536,89,127,38,4,18,62,42,9,67,164,1,2,1,4,13
"uptonju01",2010,1,"ARI","NL",133,495,73,135,27,3,17,69,18,8,64,152,5,4,1,7,20
"uribeju01",2010,1,"SFN","NL",148,521,64,129,24,2,24,85,1,2,45,92,6,4,0,5,20
"utleych01",2010,1,"PHI","NL",115,425,75,117,20,2,16,65,13,2,63,63,3,18,0,5,4
"valbulu01",2010,1,"CLE","AL",91,275,22,53,12,0,2,24,1,2,28,61,1,3,2,2,5
"valdewi01",2010,1,"PHI","NL",111,333,37,86,16,3,4,35,7,0,21,43,7,2,7,0,20
"valenda01",2010,1,"MIN","AL",85,299,30,93,18,1,7,40,2,0,20,46,0,0,0,3,11
"venabwi01",2010,1,"SDN","NL",131,392,60,96,11,7,13,51,29,7,45,128,8,3,0,5,3
"victosh01",2010,1,"PHI","NL",147,587,84,152,26,10,18,69,34,6,53,79,5,7,0,1,6
"vizquom01",2010,1,"CHA","AL",108,344,36,95,11,1,2,30,11,7,34,45,0,2,7,4,8
"vottojo01",2010,1,"CIN","NL",150,547,106,177,36,2,37,113,16,5,91,125,8,7,0,3,11
"walkene01",2010,1,"PIT","NL",110,426,57,126,29,3,12,66,2,3,34,83,1,3,2,4,4
"weeksri01",2010,1,"MIL","NL",160,651,112,175,32,4,29,83,11,4,76,184,0,25,0,2,5
"wellsve01",2010,1,"TOR","AL",157,590,79,161,44,3,31,88,6,4,50,84,5,3,0,3,18
"werthja01",2010,1,"PHI","NL",156,554,106,164,46,2,27,85,13,3,82,147,6,7,0,9,11
"wietema01",2010,1,"BAL","AL",130,446,37,111,22,1,11,55,0,1,47,94,7,2,0,7,13
"wiggity01",2010,1,"BAL","AL",154,581,63,144,29,1,22,76,0,1,50,116,3,8,1,9,23
"willijo03",2010,1,"WAS","NL",114,370,54,99,19,2,16,56,8,0,67,85,3,9,0,4,8
"willire03",2010,1,"LAA","AL",97,159,23,41,7,0,0,8,2,4,19,26,0,1,3,0,1
"wilsoja02",2010,1,"SEA","AL",61,193,17,48,11,1,0,14,1,2,7,35,0,3,5,3,2
"wilsojo03",2010,1,"SEA","AL",108,361,22,82,14,2,2,25,5,0,14,74,0,12,0,1,6
"woodbr01",2010,1,"LAA","AL",81,226,20,33,2,0,4,14,1,0,6,71,0,2,8,1,3
"wrighda03",2010,1,"NYN","NL",157,587,87,166,36,3,29,103,19,11,69,161,9,2,0,12,12
"youklke01",2010,1,"BOS","AL",102,362,77,111,26,5,19,62,4,1,58,67,3,10,0,5,4
"youngch04",2010,1,"ARI","NL",156,584,94,150,33,0,27,91,28,7,74,145,0,2,1,3,10
"youngde03",2010,1,"MIN","AL",153,570,77,170,46,1,21,112,5,4,28,81,5,6,0,9,16
"youngde04",2010,1,"PIT","NL",110,191,22,45,11,1,7,28,1,0,13,52,0,1,1,1,5
"younger03",2010,1,"COL","NL",51,172,26,42,5,1,0,8,17,6,17,32,0,0,0,0,2
"youngmi02",2010,1,"TEX","AL",157,656,99,186,36,3,21,91,4,2,50,115,4,1,0,11,21
"zimmery01",2010,1,"WAS","NL",142,525,85,161,32,0,25,85,4,1,69,98,6,4,0,5,16
"zobribe01",2010,1,"TBA","AL",151,541,77,129,28,2,10,75,24,3,92,107,1,3,7,12,10
"abreubo01",2011,1,"LAA","AL",142,502,54,127,30,1,8,60,21,5,78,113,5,1,1,3,8
"ackledu01",2011,1,"SEA","AL",90,333,39,91,16,7,6,36,6,0,40,79,1,0,0,3,3
"altuvjo01",2011,1,"HOU","NL",57,221,26,61,10,1,2,12,7,3,5,29,0,2,5,1,5
"alvarpe01",2011,1,"PIT","NL",74,235,18,45,9,1,4,19,1,0,24,80,1,2,1,0,11
"andinro01",2011,1,"BAL","AL",139,457,63,120,22,0,5,36,13,3,41,83,0,3,9,1,14
"andruel01",2011,1,"TEX","AL",150,587,96,164,27,3,5,60,37,12,56,74,0,5,16,1,17
"ankieri01",2011,1,"WAS","NL",122,380,46,91,20,0,9,37,10,3,29,96,1,2,3,1,7
"arencjp01",2011,1,"TOR","AL",129,443,47,97,20,4,23,78,1,1,36,133,3,4,0,3,6
"avilaal01",2011,1,"DET","AL",141,464,63,137,33,4,19,82,3,1,73,131,9,3,3,8,8
"avilemi01",2011,1,"KCA","AL",53,185,14,41,11,3,5,31,10,2,9,27,0,2,3,3,5
"aybarer01",2011,1,"LAA","AL",143,556,71,155,33,8,10,59,30,6,31,68,1,6,9,3,13
"bakerje03",2011,1,"CHN","NL",81,201,20,54,12,1,3,23,0,0,10,46,0,0,0,1,8
"barajro01",2011,1,"LAN","NL",98,305,29,70,13,0,16,47,0,0,22,71,4,4,2,3,5
"barmecl01",2011,1,"HOU","NL",123,446,47,109,27,0,12,39,3,1,38,88,2,7,2,2,9
"barneda01",2011,1,"CHN","NL",143,529,66,146,23,6,2,43,9,2,22,67,2,8,7,4,14
"bartlja01",2011,1,"SDN","NL",139,554,61,136,22,3,2,40,23,10,48,98,0,5,5,6,13
"bartoda02",2011,1,"OAK","AL",67,236,27,50,13,0,0,21,2,1,39,47,3,2,0,3,6
"bautijo02",2011,1,"TOR","AL",149,513,105,155,24,2,43,103,9,5,132,111,24,6,0,4,8
"bayja01",2011,1,"NYN","NL",123,444,59,109,19,1,12,57,11,1,56,109,3,2,1,6,8
"beckhgo01",2011,1,"CHA","AL",150,499,60,115,23,0,10,44,5,3,35,111,0,13,7,3,6
"beltbr01",2011,1,"SFN","NL",63,187,21,42,6,1,9,18,3,2,20,57,1,2,0,0,3
"beltrad01",2011,1,"TEX","AL",124,487,82,144,33,0,32,105,1,1,25,53,0,5,0,8,13
"beltrca01",2011,1,"NYN","NL",98,353,61,102,30,2,15,66,3,0,60,61,6,2,0,4,9
"beltrca01",2011,2,"SFN","NL",44,167,17,54,9,4,7,18,1,2,11,27,1,1,0,0,9
"berkmla01",2011,1,"SLN","NL",145,488,90,147,23,2,31,94,2,6,92,93,17,3,0,4,7
"bernaro01",2011,1,"WAS","NL",91,309,40,75,12,2,7,27,17,3,22,63,1,4,2,0,7
"betanyu01",2011,1,"MIL","NL",152,556,51,140,27,3,13,68,4,4,16,63,3,2,0,10,16
"betemwi01",2011,1,"KCA","AL",57,203,29,57,15,1,3,27,3,1,20,58,6,0,0,3,6
"blakeca01",2011,1,"LAN","NL",63,202,32,51,10,1,4,26,1,2,26,50,1,3,5,3,9
"blankky01",2011,1,"SDN","NL",55,170,21,39,7,1,7,26,2,0,16,51,0,2,0,2,3
"bloomwi01",2011,1,"ARI","NL",97,350,44,93,10,2,4,26,20,10,23,51,3,4,2,2,3
"boescbr01",2011,1,"DET","AL",115,428,75,121,25,1,16,54,5,3,35,83,2,5,0,4,7
"bogusbr01",2011,1,"HOU","NL",87,164,22,47,14,1,4,15,4,2,15,40,1,1,1,1,8
"bonifem01",2011,1,"FLO","NL",152,565,78,167,26,7,5,36,40,11,59,129,1,1,11,5,4
"bourgja01",2011,1,"HOU","NL",93,238,30,70,8,2,1,16,31,6,10,24,0,0,4,0,5
"bourjpe01",2011,1,"LAA","AL",147,502,72,136,26,11,12,43,22,9,32,124,0,10,7,1,7
"bournmi01",2011,1,"HOU","NL",105,429,64,130,26,7,1,32,39,7,38,90,2,3,2,1,5
"bournmi01",2011,2,"ATL","NL",53,227,30,63,8,3,1,18,22,7,15,50,1,1,3,3,1
"brantmi02",2011,1,"CLE","AL",114,451,63,120,24,4,7,46,13,5,34,76,2,3,3,5,11
"braunry02",2011,1,"MIL","NL",150,563,109,187,38,6,33,111,33,6,58,93,2,5,0,3,9
"brignre01",2011,1,"TBA","AL",92,249,18,48,4,0,1,15,3,1,10,63,1,1,4,0,2
"browndo01",2011,1,"PHI","NL",56,184,28,45,10,1,5,19,3,1,25,35,1,0,0,1,2
"bruceja01",2011,1,"CIN","NL",157,585,84,150,27,2,32,97,8,7,71,158,14,5,1,2,8
"buckjo01",2011,1,"FLO","NL",140,466,41,106,15,1,16,57,0,1,54,115,7,7,2,1,11
"burrepa01",2011,1,"SFN","NL",92,183,17,42,9,1,7,21,0,0,33,67,0,2,0,1,2
"buterdr01",2011,1,"MIN","AL",93,234,19,39,9,1,2,23,0,0,11,42,0,2,6,1,7
"butlebi03",2011,1,"KCA","AL",159,597,74,174,44,0,19,95,2,1,66,95,15,3,0,7,16
"byrdma01",2011,1,"CHN","NL",119,446,51,123,22,2,9,35,3,2,25,78,2,8,1,2,13
"cabreas01",2011,1,"CLE","AL",151,604,87,165,32,3,25,92,17,5,44,119,5,11,4,4,10
"cabreme01",2011,1,"KCA","AL",155,658,102,201,44,5,18,87,20,10,35,94,3,1,7,5,12
"cabremi01",2011,1,"DET","AL",161,572,111,197,48,0,30,105,2,1,108,89,22,3,0,5,24
"cabreor01",2011,1,"CLE","AL",91,324,35,79,13,0,4,38,6,2,13,40,0,3,1,3,10
"cairomi01",2011,1,"CIN","NL",102,245,33,65,8,2,8,33,3,4,18,36,1,7,3,3,3
"callaal01",2011,1,"LAA","AL",141,475,54,137,23,0,6,46,8,1,58,48,8,1,0,2,11
"canoro01",2011,1,"NYA","AL",159,623,104,188,46,7,28,118,8,2,38,96,11,12,0,8,18
"carpmi01",2011,1,"SEA","AL",79,290,27,80,17,1,12,46,0,2,19,81,0,3,0,1,10
"carreez01",2011,1,"CLE","AL",68,202,27,49,8,3,0,14,10,5,16,35,0,1,7,0,4
"carroja01",2011,1,"LAN","NL",146,452,52,131,14,6,0,17,10,0,47,58,3,2,8,1,3
"casilal01",2011,1,"MIN","AL",97,323,52,84,21,4,2,21,15,4,28,45,0,3,8,3,4
"castrst01",2011,1,"CHN","NL",158,674,91,207,36,9,10,66,22,9,35,96,2,2,0,4,20
"cedenro02",2011,1,"PIT","NL",128,413,43,103,25,3,2,32,2,5,30,93,7,0,6,5,11
"chaveen01",2011,1,"TEX","AL",83,256,37,77,11,3,5,27,10,5,10,30,0,0,5,3,7
"chaveer01",2011,1,"NYA","AL",58,160,16,42,7,1,2,26,0,0,14,34,3,0,0,1,4
"chiselo01",2011,1,"CLE","AL",66,212,27,54,13,0,7,22,1,0,8,49,1,1,1,1,3
"choosh01",2011,1,"CLE","AL",85,313,37,81,11,3,8,36,12,5,36,78,3,6,0,3,7
"coghlch01",2011,1,"FLO","NL",65,269,33,62,20,1,5,22,7,6,22,49,3,4,1,2,3
"colvity01",2011,1,"CHN","NL",80,206,17,31,8,3,6,20,0,0,14,58,3,0,1,1,2
"congeha01",2011,1,"LAA","AL",59,177,14,37,8,0,6,19,0,0,17,37,2,1,2,0,2
"coraal01",2011,1,"WAS","NL",91,156,12,35,6,1,0,6,2,0,12,23,0,2,1,1,4
"corpoca01",2011,1,"HOU","NL",52,154,9,29,8,1,0,11,0,0,10,49,4,4,3,2,5
"counscr01",2011,1,"MIL","NL",107,157,19,28,2,1,1,9,2,1,20,21,2,3,5,2,1
"craigal01",2011,1,"SLN","NL",75,200,33,63,15,0,11,40,5,0,15,40,0,1,1,2,7
"crawfbr01",2011,1,"SFN","NL",66,196,22,40,5,2,3,21,1,3,23,31,1,0,1,0,4
"crawfca02",2011,1,"BOS","AL",130,506,65,129,29,7,11,56,18,6,23,104,1,3,2,4,7
"crispco01",2011,1,"OAK","AL",136,531,69,140,27,5,8,54,49,9,41,65,2,1,4,6,11
"cruzne02",2011,1,"TEX","AL",124,475,64,125,28,1,29,87,9,5,33,116,1,2,0,3,8
"cuddymi01",2011,1,"MIN","AL",139,529,70,150,29,2,20,70,11,1,48,95,3,4,0,3,18
"custja01",2011,1,"SEA","AL",67,225,19,48,15,1,3,23,0,0,44,87,2,1,0,0,3
"damonjo01",2011,1,"TBA","AL",150,582,79,152,29,7,16,73,19,6,51,92,1,7,2,5,4
"davisra01",2011,1,"TOR","AL",95,320,44,76,21,6,1,29,34,11,15,63,0,1,1,1,4
"deazaal01",2011,1,"CHA","AL",54,152,29,50,11,3,4,23,12,5,17,34,1,1,1,0,2
"dejesda01",2011,1,"OAK","AL",131,442,60,106,20,5,10,46,4,3,45,86,1,11,4,4,14
"denorch01",2011,1,"SDN","NL",111,307,38,85,13,2,5,19,11,6,28,49,1,1,2,2,10
"descada01",2011,1,"SLN","NL",148,326,35,86,20,3,1,28,2,2,33,65,9,3,10,3,3
"desmoia01",2011,1,"WAS","NL",154,584,65,148,27,5,8,49,25,10,35,139,2,4,11,5,9
"dewitbl01",2011,1,"CHN","NL",121,230,21,61,11,4,5,26,1,0,12,31,1,1,0,0,6
"diazma02",2011,1,"PIT","NL",100,216,14,56,12,1,0,19,4,2,11,44,0,3,0,1,8
"dirksan01",2011,1,"DET","AL",78,219,34,55,13,0,7,28,5,2,11,36,1,3,2,0,3
"dobbsgr01",2011,1,"FLO","NL",134,411,38,113,23,0,8,49,0,0,22,83,3,1,2,3,12
"doumiry01",2011,1,"PIT","NL",77,218,17,66,12,1,8,30,0,1,16,35,0,1,1,0,5
"downsma01",2011,1,"HOU","NL",106,199,29,55,18,0,10,41,0,0,17,47,0,5,0,1,3
"drewjd01",2011,1,"BOS","AL",81,248,23,55,6,1,4,22,0,1,33,58,4,2,0,3,2
"drewst01",2011,1,"ARI","NL",86,321,44,81,21,5,5,45,4,4,30,74,0,1,1,1,3
"dudalu01",2011,1,"NYN","NL",100,301,38,88,21,3,10,50,1,0,33,57,3,7,1,5,5
"duncash01",2011,1,"CLE","AL",76,223,29,58,17,0,11,47,0,1,19,56,1,3,0,2,7
"dunnad01",2011,1,"CHA","AL",122,415,36,66,16,0,11,42,0,1,75,177,0,4,0,2,10
"ellisma01",2011,1,"OAK","AL",62,217,21,47,11,1,1,16,7,2,8,32,0,3,4,1,3
"ellisma01",2011,2,"COL","NL",70,263,34,72,13,0,6,25,7,3,14,43,0,3,5,1,5
"ellsbja01",2011,1,"BOS","AL",158,660,119,212,46,5,32,105,39,15,52,98,1,9,3,5,8
"encared01",2011,1,"TOR","AL",134,481,70,131,36,0,17,55,8,2,43,77,2,3,0,3,17
"escobal02",2011,1,"KCA","AL",158,548,69,139,21,8,4,46,26,9,25,73,1,4,18,3,10
"escobyu01",2011,1,"TOR","AL",133,513,77,149,24,3,11,48,3,3,61,70,1,6,5,5,14
"espinda01",2011,1,"WAS","NL",158,573,72,135,29,5,21,66,17,6,57,166,4,19,5,4,6
"ethiean01",2011,1,"LAN","NL",135,487,67,142,30,0,11,62,0,1,58,103,9,3,0,3,8
"evansni01",2011,1,"NYN","NL",59,176,26,45,10,2,4,25,0,1,15,48,0,1,0,2,6
"fieldpr01",2011,1,"MIL","NL",162,569,95,170,36,1,38,120,1,1,107,106,32,10,0,6,17
"figgich01",2011,1,"SEA","AL",81,288,24,54,11,1,1,15,11,6,21,42,1,0,2,2,6
"fontemi01",2011,1,"SFN","NL",85,220,22,50,15,3,4,21,5,1,25,48,3,1,2,4,3
"forsylo01",2011,1,"SDN","NL",62,150,12,32,9,1,0,12,3,1,12,33,3,3,2,2,3
"fowlede01",2011,1,"COL","NL",125,481,84,128,35,15,5,45,12,9,68,130,3,6,7,1,6
"francbe01",2011,1,"PHI","NL",100,250,24,61,10,1,6,34,4,4,33,42,1,5,2,3,5
"francje02",2011,1,"KCA","AL",153,601,77,171,47,4,20,87,22,10,37,123,3,8,0,10,17
"freemfr01",2011,1,"ATL","NL",157,571,67,161,32,0,21,76,4,4,53,142,3,6,0,5,15
"freesda01",2011,1,"SLN","NL",97,333,41,99,16,1,10,55,1,0,24,75,0,4,0,2,18
"fukudko01",2011,1,"CHN","NL",87,293,33,80,15,2,3,13,2,2,46,57,1,1,5,0,2
"fukudko01",2011,2,"CLE","AL",59,237,26,59,12,1,5,22,2,4,15,53,3,3,1,2,6
"fuldsa01",2011,1,"TBA","AL",105,308,41,74,18,5,3,27,20,8,32,49,0,1,4,1,3
"furcara01",2011,2,"SLN","NL",50,196,29,50,11,0,7,16,4,2,17,18,0,1,2,1,3
"gardnbr01",2011,1,"NYA","AL",159,510,87,132,19,8,7,36,49,13,60,93,1,8,8,2,5
"getzch01",2011,1,"KCA","AL",118,380,50,97,6,3,0,26,21,7,30,45,0,3,14,2,5
"giavojo01",2011,1,"KCA","AL",46,178,20,44,9,4,2,21,5,2,6,32,0,1,0,2,4
"goldspa01",2011,1,"ARI","NL",48,156,28,39,9,1,8,26,4,0,20,53,0,0,0,1,4
"gomesjo01",2011,1,"CIN","NL",77,218,30,46,8,0,11,31,5,3,38,74,1,5,0,4,1
"gomezca01",2011,1,"MIL","NL",94,231,37,52,11,3,8,24,16,2,15,64,0,2,8,2,2
"gonzaad01",2011,1,"BOS","AL",159,630,108,213,45,3,27,117,1,0,74,119,20,6,0,5,28
"gonzaal02",2011,1,"ATL","NL",149,564,59,136,27,1,15,56,2,0,22,126,1,1,4,2,19
"gonzaal03",2011,1,"SDN","NL",102,247,18,53,10,2,1,32,1,2,13,37,3,2,1,4,5
"gonzaca01",2011,1,"COL","NL",127,481,92,142,27,3,26,92,20,5,48,105,8,7,0,6,11
"gordoal01",2011,1,"KCA","AL",151,611,101,185,45,4,23,87,17,8,67,139,2,7,0,3,9
"gordode01",2011,1,"LAN","NL",56,224,34,68,9,2,0,11,24,7,7,27,0,0,2,0,1
"grandcu01",2011,1,"NYA","AL",156,583,136,153,26,10,41,119,25,10,85,169,0,12,4,7,12
"guerrvl01",2011,1,"BAL","AL",145,562,60,163,30,1,13,63,2,2,17,56,3,7,0,4,23
"gutiefr01",2011,1,"SEA","AL",92,322,26,72,13,0,1,19,13,2,16,56,1,1,3,2,6
